Name,Hook Type,Instagram URL,Random Hook Generator Number,Schedule Date,Used??
"I just left my (insert salary) a year new grad job, and now I am just a disappointment.",STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIWt7j-O40r/,9,,No
"(insert name), overused (insert noun)?",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDw2899RsgM/,994,,No
I (insert action) but I don't have (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DG3qeUpv--T/,704,,No
"Buying (insert noun) that need a lot of work, can work out in your favor.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DCtwyViukxT/,807,,No
# years ago my (insert person) and I started (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DI5lkjpPfMn/,257,,No
"Here are # of things, every (insert person) should keep in their (insert noun).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIKsKR_PkNr/,432,,No
So I did (insert action) last week,STORYTELLING INSPO HOOK,https://www.instagram.com/share/BAIu4m7QIH,347,,No
Cheap vs. Expensive (insert noun).,COMPARISON INSPO HOOK,https://www.instagram.com/reel/DFXKXBaPyn0/,616,,No
If I (insert action) right now would you believe me if I told you (insert truth).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DCcIsddvdu-/,978,,No
"(Insert scenario) and (Insert dream result), here are the # of steps to get (insert dream result).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/ultimateivyleagueguide/reel/Co5Kp8QLhRZ/,916,,No
This is how you (insert dream result) while (insert guilty pleasure).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/C3spnM9IOKG/,750,,No
The secret is out I am (insert action),STORYTELLING INSPO HOOK,https://www.instagram.com/p/C97orJ_J8vW/,962,,No
Once upon a time we bought a (insert noun) on (insert noun),STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIgryegxxsB/,302,,No
Hi i'm (insert name) a (insert #) generation (insert title) who shares tips about (insert niche) and (insert result).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DFdu6ZHxg5i/,514,,No
After X years of I (insert action) because I realized one thing: (insert statement).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEJiasASTVx/,391,,No
This guy bought a failing (insert type) company for (insert noun). Now it’s worth over (insert $).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DEz3aett57y/,715,,No
Taking a (insert noun) can increase your (insert result) but only with one strategy.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/C_z-Hy2S4j7/,153,,No
I have had 0 (insert noun) in (insert time frame).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DBuQULzybXD/,706,,No
(Insert target audience) if you're serious about playing at the next level.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/kelseypoulter/reel/DDpruSIJm9i/,654,,No
"% of the time when I am in (insert situation) I get (insert result), and today I will be showing you my (insert noun) routine so I can help you achieve (insert dream result).",AUTHORITY INSPO HOOK,https://www.instagram.com/p/DGg0dN5vAX1/,861,,No
Here are 3 people who will make you a better (insert title).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C9uwXS_uJJ6/,273,,No
We all have the same 24 hours in a day so here I am putting my 24 hours to work.,DAY IN THE LIFE INSPO HOOK,https://www.instagram.com/reel/DAq-UDcITU5/,629,,No
"What I am (insert verb) on my (insert goal) journey, (insert result) last month.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DEikNFLuFP2/,563,,No
Swap these (insert noun) for better (insert result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DE5r6TspMQA/,880,,No
"More (insert target audience) need to hear this, (insert common belief) will not (insert result).",MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/C_oaRbkuJaG/,491,,No
When is it time to do (insert action),STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDrwl5ix3a0/,284,,No
"I am a # year old (insert title), and I am heading to (insert event/location).",DAY IN THE LIFE INSPO HOOK,https://www.instagram.com/p/DHmdSxESXUy/,205,,No
X years ago we (insert action) to (insert result).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/C_ZVKRfSMm_/,503,,No
So most people don’t know that on a (insert noun) there is one (insert noun) every (insert noun) owner always (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DB7bgr7yH6v/,708,,No
Come with me to make (insert object),STORYTELLING INSPO HOOK,https://www.instagram.com/p/DA8icSZuuX7/,348,,No
This is how I ended up taking the biggest risk of my life.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DHdesfVCuKx/,69,,No
Today I am going to show you the # most common ways to order your (insert noun) at a (insert place/location).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DD9tTgdCq_N/,180,,No
Hi my name is (insert name) and this is my home.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDDvhNoOKLU/,609,,No
Day in the life as a (insert title) (insert noun) edition.,DAY IN THE LIFE INSPO HOOK,https://www.instagram.com/reel/DGV-cE4v6Jy/,309,,No
"The reason I can (insert result) and be comfortable, not have any (insert pain point) is this right here.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DF0vHL3Pahk/,542,,No
It has taken me # years if (insert occupation/skill/hobby) to realize I have been (insert action) wrong this entire time.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DFBJYnGyr_a/,189,,No
I just left my 9-5 corporate job to start my (insert business).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DFVkgfAPimi/,276,,No
Day in the life of a future millionaire.,DAY IN THE LIFE INSPO HOOK,https://www.instagram.com/reel/DF1Kq5CuULS/,404,,No
"This is a (insert noun), this is also a (insert noun).",COMPARISON INSPO HOOK,https://www.instagram.com/p/DIYZKjtxK7Z/,480,,No
If you want to (insert verb) in an exceptional (insert noun) you have got to stop half-assing things.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDAJK6STXlR/,526,,No
We got an insane deal on our (insert noun) a year ago because it needed to be (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DHO0BEavIkr/,860,,No
Don’t hate me but I don’t really mind (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFydpeiy6GJ/,712,,No
"This is how we think we (insert pain point), but you would have to (insert action) on top of (insert action) # of times for that to happen.",MYTH BUSTING INSPO HOOK,https://www.instagram.com/alexgamblecoach/reel/C9Zb1ZOP-Tl/,828,,No
You can put on/take off (insert metric) on your (insert mile/exercise/vertical/etc) in one workout with these simple tips.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDxVEiCRlG8/,740,,No
You wouldn't get (insert bad result) when you (insert action) if you (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHlNHSfuHoh/,416,,No
When I was (insert before state) I was constantly (insert pain point).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/CzevtHvyxxX/,249,,No
"X days/weeks/months ago my (insert person) and I (insert action), (insert action), and (insert action) this is how it's going.",STORYTELLING INSPO HOOK,https://www.instagram.com/p/C_50kObxUwc/,456,,No
"If you have (insert pain point), (insert pain point), and (insert pain point) you might be (insert action) wrong.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDCdiwNO6cO/,878,,No
Last year for (insert holiday) we (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDN6gx5N DIH/,967,,No
If you're the person who told me this I could kiss you right now because it literally saved my life.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIhOAUAPRMo/,122,,No
"I only have (insert time) to finish over (insert number) of (insert noun) orders, including (insert number) of (insert noun), (insert number) of (insert noun), (insert number) of (insert noun), and (insert noun).",STORYTELLING INSPO HOOK,https://www.instagram.com/p/C7CMet3rNJG/,370,,No
If you look in the mirror and notice (insert observation) here's what you do to (insert dream result).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/share/BAPOeL5mmh,573,,No
You will (insert result) a week if you (insert action) on a (insert journey). But you will only (insert result) this much a week if you (insert action) on a (insert journey).,COMPARISON INSPO HOOK,https://www.instagram.com/reel/DG0qjQ7S-GD/,858,,No
Welcome back to “I can’t (insert dream result)” a series where I show you (insert routine/tutorial/steps to insert result) that take less than (insert time) to do/make.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGD3gXtJSNH/,632,,No
"Do you ever (insert situation), yeah well that's my job.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDVHvRjsz9k/,470,,No
I make (insert hourly rate) can I qualify/buy (insert loan/noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C8k9RkJtXv5/,875,,No
These two groups (insert similar result) but this group (insert result).,COMPARISON INSPO HOOK,https://www.instagram.com/tombaileypt/reel/C9bg-usp89W/,107,,No
"If giving yourself (insert result) causes (insert pain point), (insert pain point), and (insert pain point) here is how I cheat it.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DCh2GnEzezF/,51,,No
What I wish I knew at (insert age) instead of (insert age).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C3-e4acrDdB/,520,,No
"So okay being an (insert target audience), my days vary quite a lot from one another.",DAY IN THE LIFE INSPO HOOK,,910,,No
I (insert verb) (insert number) (insert noun) and I had to throw (insert number) of them away.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DGGicrYRhyi/,514,,No
I don’t know who needs to see this but if you have a (insert symptom) this is how I literally (insert dream result) every single time.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFt1sIdSaJU/,392,,No
(insert time ago) my (insert person) (insert action) when my (insert person) passed away.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEpFrpHRKBN/,899,,No
What (insert noun) and (insert noun) do I really need?,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGoOJxMyffy/,312,,No
(# days/months/years) ago I quit (insert thing).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/C-5yJQmoPsM/,143,,No
Last night at around (insert time) (insert person) began textbook stage one (insert scenario).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DGludzMRqVt/,521,,No
This is how I would (insert action) if I were starting from scratch).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/share/BBMxvJRjNv,260,,No
Person #1: (insert large number) Person #2: What are you doing? Person #1: (insert action) I want to get a (insert dream result) before (insert time).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DI1viVSN5N9/,461,,No
I have (insert action) over (insert #) in my life.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/C9GM_SJpJ3k/,930,,No
"Dude, it’s day #. And I almost went (insert result).",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDfST-vi3Vj/,502,,No
Alright you little DIY freaks here's how to build the sauciest (insert noun) of all time.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGCUWxRJ0A4/,828,,No
"Why (insert action) like a normal person, when you can be a psycho instead.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGRrGUKPoZb/,314,,No
Here’s how I get people the best (insert noun) on (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIhq7P8PguS/,132,,No
Invest in (insert adjective) (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGllDnGP4GS/,34,,No
"Want a (insert person) who (insert dream result) every time, even when you don’t (insert noun/action).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGhCeDQPmKV/,443,,No
Can you please pack my (insert price) (insert noun) with me? Of course!,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DFM4apJSCnJ/,861,,No
X Months/Years ago I (insert action) to (insert action),STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DFJCpPYTtxw/,75,,No
I spent (insert price) on a (insert noun) here's all the (insert noun) I got.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DHHHlXnpG-a/,335,,No
When I was growing up one (insert noun) I always (insert verb) with my (insert person) was (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIv7DnJRg42/,148,,No
Now how much does it really cost to (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DE75-Fhyg_T/,969,,No
(insert industry/niche) tips for if you're broke.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDkbXWpucvG/,949,,No
Same recipe but different (insert noun). For this (insert noun) I used my # tips to make (insert dream result) at home and you can really tell it makes a big difference.,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DHdWHu2sHJi/,10,,No
(insert time) I bought a (insert adjective) (insert noun) because it’s cheaper than a (insert adjective) (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DFA-_6rSp7Q/,53,,No
You're damaging your (insert noun) if you (insert noun) looks like this or like this.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C-AwpFRxDcg/,135,,No
You want to know why it takes (insert noun) to get (insert result) again.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHLps0HiJ2L/,472,,No
I am a retired (insert title) who now owns a (insert business). So come with me to collect the quarters.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEz4JQYvuSr/,290,,No
"What is this massive stack of (insert noun) that I am holding in my hand, well it is the (insert noun) for the (insert number) of (insert noun) I have done this year.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDiXCKmurWf/,712,,No
"How we saved (insert $) on our (insert noun), and one thing we wish we did differently.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DD2B1rIRisK/,928,,No
I feel like # years ago I had my life together as a (insert title) but just slowly over time things have shifted.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DF8XdbERfjy/,377,,No
"If I ever made it to the news I thought it would at least be for something illegal, turns out it's for (insert dream result).",AUTHORITY INSPO HOOK,https://www.instagram.com/p/DF2GJJ3vAQq/,611,,No
This (insert noun) isn't bad for you. Yeah it has some (insert noun) but what does that even mean?,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIShYdlpxE_/,851,,No
"This represents your X before, during, and after X",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C-ta_pvhfvK/,984,,No
# things I'd do if I were to re-start (insert industry/niche/occupation/hobby).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGVJ3n3SGhc/,425,,No
Does it actually matter what type of (insert noun) you use.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHMtL1GSsy-/,276,,No
If you are (insert age group or range) do not do (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DEsW49SM6z3/,558,,No
I have a confession. I have no problem (insert verb) for my (insert noun) but it’s the process of actually (insert noun) that feels so (insert adjective).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DBrEouTxlUk/,727,,No
What (insert title) says vs what they mean.,RANDOM INSPO HOOK,https://www.instagram.com/p/C9pwV7rPMVo/,337,,No
So I spent (insert $) at (insert store) on my last trip.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DElNzz_u22g/,305,,No
My biggest regret in (insert life event) was (insert accomplishment).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/C22y9caxGf6/,452,,No
This is why you should always (insert verb) your (insert noun) before (insert verb).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DHU2-6vxXxm/,851,,No
If you’ve ever secretly (insert action) and hope no one noticed this is for you.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIUEhBYOica/,769,,No
If I had 90 days to go from being (insert current state) to (insert dream result) here’s exactly how I would do it!,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DE_2hH-M11D/,792,,No
I’ve (insert verb) over (insert #) of (insert noun) here are # things I would never do.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DGgLtQEIgKH/,904,,No
"X days/months/years ago I was (insert action), every waking hour because I was (insert trait) and I wanted (insert result).",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DFUgKb4RGlI/,394,,No
I will let you in on a secret (insert verb) is the easiest thing in the world.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DDHW7loz2jm/,561,,No
You are (insert adjective) than you think.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DCmTJe5NpZ5/,634,,No
Let’s see how many (insert noun) we can get out of this.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGZSeEvvepa/,427,,No
Here are the # (insert noun) that are the least likely to (insert result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/C6Zculqy94L/,929,,No
I did everything right/wrong,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DDohj4MI-7U/,453,,No
This book will teach you more about the (insert niche/industry/topic) than all of these books here.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DE2qZvqoDAO/,393,,No
(insert company/individual) if I (insert verb) (insert noun) for you this is what I would do.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIfQ_5cvLv-/,734,,No
"I was today years old when I found out that if you have (insert trait), (insert noun) will look really (insert adjective) on you.",STORYTELLING INSPO HOOK,https://www.instagram.com/p/DDu_J9ZytmA/,441,,No
"If you can do # of (insert action), than you can do # of (insert action).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDKZbeoo1gF/,446,,No
"It’s been (insert time) since I bought my dream (insert noun), and I want to take you through what the last (insert time) has been like.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DFlD6AYyyHm/,517,,No
When you get (insert item/result) here are the # things you got to do right away.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C9bUq2CtvUv/,413,,No
I worked at (insert company) for X months/years and now I am exposing everything they keep from customers.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DINXKt8pBaq/,416,,No
"I am a professional (insert industry) hacker, and here's every hack at (insert store/location/event/etc).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DG3-nRhyvRq/,448,,No
If you want to (insert dream result) a week for the next (insert weeks) without (insert pain point) then listen up.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reform.nutrition.training/reel/C6SEO0svXyy/,101,,No
No because my transformation from (insert age) to (insert age) ought to be studied.,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DEOVBs8ygXs/,836,,No
X days/months/years ago I was (insert action) because I (insert pain point),STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEq8rUQyR92/,698,,No
(insert $) in (insert time) and people still think you need a 9-5.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIXVEpRSrDR/,785,,No
# of ways to raise (insert adjective) children.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDP0DJDvdAL/,903,,No
This is (insert large number) worth of (insert noun).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/georgiaheins/reel/C-QSr3qS4Cb/,95,,No
Is it possible to get (insert dream result) with only (insert action) for only 1 day.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DDTjr8rxAjO/,2,,No
Anyone even notice how some people look naturally (insert adjective) without doing anything crazy.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDKn9iXPSOS/,725,,No
These are the 3 most common mistakes I see when people are making (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DF9FMnIJpNJ/,601,,No
"Did you know this tip, it’s going to blow your mind.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHRrPveSTcg/,51,,No
What I (insert action) in a day as someone who has achieved (insert dream result).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/C66_WyUvgha/,60,,No
What would happen to you (insert noun) if you only (insert action) for an entire week.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DFyxVP4xBm6/,442,,No
(insert noun) are not (insert adjective) and they are not a cop-out. I think they can actually be made into something really really (insert adjective).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DHRsoELBphP/,979,,No
"If your (insert noun) looks anything like this, these are not (insert noun) these are (insert noun) and here is how you can get (insert dream result).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDGYmIHxlhH/,383,,No
If I want my (insert person) to be (insert dream result one day) that means I got to (insert action) now.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIW2ZlcvlaG/,822,,No
Everyone on the internet is going to tell you making (insert noun) is impossible. But I am going to show you how to make them from home.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DF6K0b0Rt9b/,102,,No
How to turn this into this in X simple steps.,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DDDbVpExlO7/,306,,No
Here are # (insert noun) that you should never (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DG2_ufDxNQJ/,600,,No
I crammed the hardest (insert noun) and (insert dream result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/CzjQfxOLpKO/,511,,No
This is probably the scariest thing I have ever done.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DAYtnokvm-J/,384,,No
This is the same exact (insert thing) but the first is/got (insert result and the second is/got X,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIBDSW9Maq7/,152,,No
(insert big result) from (insert item/thing). Here's how you can do it in X steps.,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DBZtLTpv91b/,743,,No
Is it possible to get (insert dream result) without your daddy being the CEO of apple.,STORYTELLING INSPO HOOK,https://www.instagram.com/share/_58N3lM2x,686,,No
I turned one (insert noun) into # different (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DFD6TSypE2P/,56,,No
How long do you think you have to (insert action) to (insert result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/C50_VCluWFe/,252,,No
(insert trait) Guy vs (insert trait) Guy.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/share/_9R_a4MER,511,,No
If you're spending a lot of money on (insert noun) then you need to try this (insert recipe/method/strategy) because it's super easy and (insert dream outcome).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGmf0uKMWyK/,524,,No
"Use this, to pay for this.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/ChGIhcPPogC/,366,,No
"If you're really a (insert dream result), why aren’t you doing (insert common belief)?",MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/DEPpiQkobO7/,511,,No
(insert metric) and (insert metric) both sides are (insert adjective) and look the same. Let’s see why.,COMPARISON INSPO HOOK,https://www.instagram.com/p/DIO0xJypZvT/,216,,No
Welcome back to another episode of (insert series name) where I (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DHrfrLyyevs/,689,,No
If this is your first time being (insert adjective) I am (insert name) and I am trying to make it (insert adjective) to (insert verb) by using (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIFlyqrtHSg/,852,,No
People are shocked to hear that these are my natural (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DEvMF5Kzqz7/,211,,No
Day # of my (insert persons) room makeover. Which I kind of took to the extreme but let’s start from the beginning.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DCuMERyPVD4/,396,,No
"I haven't done (insert common action) in over # years, and it's healed (insert noun).",MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DGTiPPMygzM/,659,,No
"(insert noun), (insert noun), (insert noun), makes a (insert noun).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGB30hXBY7K/,116,,No
Day # of trying a new hobby to recover from burnout.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DJDLxItzPJV/,898,,No
Day # of trying to (insert action) all year.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DEOoZX_xFLz/,519,,No
When (insert occurrence) you will probably need a better (insert noun) than this.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DHzjcH2t5Rh/,428,,No
Some say the strongest bond is between (insert person) and his/her (insert person).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DF9uy9DzyJW/,3,,No
This is why no one remembers you.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFaQuJYueF1/,298,,No
I have been dating my girlfriend/boyfriend for # years here are # basics I learned that every guy/girl should do for a partner in (insert scenario).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DEbs2tsxl8_/,822,,No
In (insert year) the (insert company/person) introduced the (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIqAW_ARP4Y/,930,,No
This is what (insert object/item) looks like when you are using/doing (insert product/service).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/sethwickstrom_fitness/reel/DAtNQtAxUNQ/,248,,No
I’ve had a (insert drea result) since I was (insert age).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DHmabeBSFJT/,766,,No
Here's how my student/client/customer went from (insert before result) to (insert after result) and (insert symptom due to result).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DGA-YAxJXIs/,141,,No
Can you tell us how to (insert result) in 60 seconds?,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C8dJXv1PjzF/,516,,No
Why am I (insert action) at # months pregnant?,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DCU89MNO r9z/,753,,No
He/she (insert action) for one day and got (insert dream result).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DFp2byfojFu/,331,,No
I just made a website called (insert the longest but most relatable website name).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIWeFGhRT9u/,3,,No
"I am (insert name) (insert age) you might know me from my (insert accomplishment), (insert accomplishment), or (insert accomplishment).",STORYTELLING INSPO HOOK,https://www.instagram.com/p/DCN08rLTux3/,453,,No
When I say I (insert action) everyday and I don't (insert action) everyday people always ask me...,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGDy2KMJfQH/,977,,No
I stopped acting like the (insert person/title) in my life and you shouldn't be the (insert person/title) either.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/C9pwV7rPMVo/,16,,No
My (insert person) hasn't (insert action) in over # years.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DItpYikupRg/,339,,No
This (insert noun) single handedly changed my career.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DC9zT1dx5yT/,822,,No
To everyone just doing (insert #) (insert action). Stop that.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDSXasqCf_S/,584,,No
"A # calorie deficit per day, for a month should be around (insert pounds/kilos) of weight loss.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIjYAm5IQ_R/,567,,No
Day in the life of a (insert adjective) person.,DAY IN THE LIFE INSPO HOOK,https://www.instagram.com/reel/DEiIMQxx8q3/,712,,No
I used to be in a super toxic relationship back in (insert time frame) so let me tell you about it.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DDsiifAu14W/,652,,No
How long can you skip (insert action) before losing (insert result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/sethwickstrom_fitness/reel/DB1WXxVx6B4/,568,,No
This group didn't (insert action) and this group did.,COMPARISON INSPO HOOK,https://www.instagram.com/reel/C9wOIgSJZG1/,500,,No
Over the past (insert time) I've grown my (insert thing) from (insert before) to (insert after).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DCopsVERQ_N/,647,,No
I think I am getting (insert verb) today.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIyy31iILqd/,282,,No
I am not a DIY guy/girl but I am going to show you how I spent (insert $) to transform my (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DG8vTC4pie4/,663,,No
Being (insert result) is not just based on (insert noun). You may not believe this but I could have been (insert adjective) then this guy/girl if I had just changed a few things.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/DH2VMvQNFXc/,683,,No
Never lose a game of (insert game) for the rest of your life.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DCoC6YHJ_k1/,596,,No
